source,recipe,slot,indicator_id,signal_role,strategy_role,namespace,slot_role_fit,static_slot_score,signal_density_score,signal_density_bucket,forward_response_score,forward_response_bucket,empirical_pair_count,positive_pair_count,best_pair_score,avg_pair_score,best_pair_probe_id,best_pair_timeframe,timing_policy,timing_adjustment,recommended_trigger_lookback_bars,recipe_slot_score,sampling_lane,sampling_weight,retention_bucket,validation_probe_id,validation_score,retention_ratio
curated_recipe_prior,breakout_compression_release,context,ROLLING_VOLUME_PROFILE_CONTEXT,filter,filter,Volume,matched,75.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,63.78,uncertain_prior,9.7629,,,,
curated_recipe_prior,breakout_compression_release,context,BOLLINGER_KELTNER_SQUEEZE_RELEASE,trigger,breakout,Signals,mismatch,87.0,94.0,usable,41.25,neutral_forward_response,0,0,,,,,catalog_default,0.0,,61.885,uncertain_prior,9.1914,,,,
curated_recipe_prior,breakout_compression_release,context,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,mismatch,80.0,94.0,usable,48.63,neutral_forward_response,0,0,,,,,catalog_default,0.0,,58.5934,uncertain_prior,8.2396,,,,
curated_recipe_prior,breakout_compression_release,context,DONCHIAN_CHANNEL_BREAKOUT,setup,breakout,Channels,mismatch,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,57.66,uncertain_prior,7.9792,,,,
curated_recipe_prior,breakout_compression_release,context,BREAKOUT_FIRST_CLOSE,trigger,breakout,Signals,mismatch,79.0,94.0,usable,42.43,low_prior_forward_response,0,0,,,,,catalog_default,0.0,,56.8174,uncertain_prior,7.7477,,,,
curated_recipe_prior,breakout_compression_release,context,CANDLE_DIRECTION_INDEX,trigger,confirm,Signals,mismatch,76.0,94.0,usable,47.66,neutral_forward_response,0,0,,,,,catalog_default,0.0,,55.7788,uncertain_prior,7.4671,,,,
curated_recipe_prior,breakout_compression_release,context,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,mismatch,74.0,94.0,usable,66.16,context_dependent_forward_response,8,0,0.0,0.0,l3-002-toby-crabel-narrow-range-pmo-crossover-m5,M5,catalog_default,0.0,,46.6224,uncertain_prior,5.2168,,,,
curated_recipe_prior,breakout_compression_release,context,BOLLINGER_KELTNER_SQUEEZE_FILTER,filter,filter,Volatility,matched,85.0,42.0,unknown,42.0,unknown,4,0,0.0,0.0,l3-009-bollinger-keltner-squeeze-filter-pmo-crossover-m5,M5,catalog_default,0.0,,46.62,uncertain_prior,5.2162,,,,
curated_recipe_prior,breakout_compression_release,context,PMO_CROSSOVER,trigger,confirm,Signals,mismatch,68.0,94.0,usable,69.81,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,54.4858,wild_exploration,2.375,,,,
curated_recipe_prior,breakout_compression_release,context,MACD_CROSSOVER,trigger,,Signals,mismatch,69.0,94.0,usable,65.26,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,54.3268,wild_exploration,2.3611,,,,
curated_recipe_prior,breakout_compression_release,context,THRUST_BAR_SIGNAL,trigger,confirm,Signals,mismatch,74.0,94.0,usable,45.89,neutral_forward_response,0,0,,,,,catalog_default,0.0,,54.1402,wild_exploration,2.3449,,,,
curated_recipe_prior,breakout_compression_release,context,KELTNER_CHANNEL_BREAKOUT,setup,breakout,Channels,mismatch,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,53.7,wild_exploration,2.307,,,,
curated_recipe_prior,breakout_compression_release,context,EHLERS_FISHER_TRANSITION,trigger,confirm,Signals,mismatch,80.0,56.0,dense,50.33,neutral_forward_response,0,0,,,,,catalog_default,0.0,,52.8194,wild_exploration,2.2319,,,,
curated_recipe_prior,breakout_compression_release,setup,WILLR_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,WILLR_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,ULTOSC_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,TRENDFLEX_CONFIRM,setup,confirm,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,STOCH_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,STOCHRSI_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,STOCHF_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,SPEARMAN_RANK_CORRELATION,setup,confirm,Statistics,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,RSI_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,RSI_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,MOM_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,MOM_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,MFI_TREND,setup,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,MFI_MEAN_REVERSION,setup,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,MA_DISTANCE_TREND,setup,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,MACD_HISTOGRAM_PIPS_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,KELTNER_CHANNEL_BREAKOUT,setup,breakout,Channels,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,KALMAN_VELOCITY_CONFIRM,setup,confirm,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,EHLERS_FISHER_STATE_FILTER,setup,filter,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,DONCHIAN_CHANNEL_BREAKOUT,setup,breakout,Channels,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,CMO_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,CMO_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,CCI_TREND,setup,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,CCI_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,setup,BBANDS_POSITION_TREND,setup,trend,Volatility,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,setup,ULTOSC_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,STOCH_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,STOCHRSI_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,STOCHF_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,RANDOM_WALK_INDEX_FILTER,filter,filter,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,MA_DISTANCE_MEAN_REVERSION,setup,mean-reversion,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,MACD_HISTOGRAM_PIPS_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,KELTNER_CHANNEL_MEAN_REVERSION,setup,mean-reversion,Channels,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,ATR_VOLATILITY_FILTER,filter,filter,Volatility,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,ADX,filter,,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,setup,BBANDS_POSITION_MEAN_REVERSION,setup,mean-reversion,Volatility,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,breakout_compression_release,setup,TTF_DSL_MAGNITUDE,setup,confirm,Trend,matched,88.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,72.36,uncertain_prior,12.5663,,,,
curated_recipe_prior,breakout_compression_release,setup,ROOFING_FILTER_CONFIRM,setup,confirm,Momentum,matched,88.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,72.36,uncertain_prior,12.5663,,,,
curated_recipe_prior,breakout_compression_release,setup,VQI_DIRECTIONAL_QUALITY,filter,filter,Volatility,matched,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,70.38,uncertain_prior,11.888,,,,
curated_recipe_prior,breakout_compression_release,setup,ROOFING_FILTER_MEAN_REVERSION,setup,mean-reversion,Momentum,matched,83.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,69.06,uncertain_prior,11.4463,,,,
curated_recipe_prior,breakout_compression_release,trigger,MACD_CROSSOVER,trigger,,Signals,matched,100.0,94.0,usable,65.26,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,92.7868,medium_prior,68.8751,,,,
curated_recipe_prior,breakout_compression_release,trigger,MA_CROSSOVER,trigger,,Signals,matched,97.0,94.0,usable,69.95,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,91.651,medium_prior,67.1992,,,,
curated_recipe_prior,breakout_compression_release,trigger,PRICE_RECLAIM_MA,trigger,confirm,Signals,matched,100.0,94.0,usable,48.56,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.7808,medium_prior,64.4847,,,,
curated_recipe_prior,breakout_compression_release,trigger,BUFFERED_RANGE_BREAKOUT_SIGNAL,trigger,breakout,Signals,matched,100.0,94.0,usable,47.98,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.6764,medium_prior,64.3349,,,,
curated_recipe_prior,breakout_compression_release,trigger,THRUST_BAR_SIGNAL,trigger,confirm,Signals,matched,100.0,94.0,usable,45.89,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.3002,medium_prior,63.7962,,,,
curated_recipe_prior,breakout_compression_release,trigger,RSI_CROSSBACK,trigger,mean-reversion,Signals,matched,97.0,94.0,usable,53.46,neutral_forward_response,0,0,,,,,catalog_default,0.0,,88.6828,medium_prior,62.9171,,,,
curated_recipe_prior,breakout_compression_release,trigger,BREAKOUT_FIRST_CLOSE,trigger,breakout,Signals,matched,100.0,94.0,usable,42.43,low_prior_forward_response,0,0,,,,,catalog_default,0.0,,88.6774,medium_prior,62.9095,,,,
curated_recipe_prior,breakout_compression_release,trigger,BOLLINGER_KELTNER_SQUEEZE_RELEASE,trigger,breakout,Signals,matched,100.0,94.0,usable,41.25,neutral_forward_response,0,0,,,,,catalog_default,0.0,,88.465,medium_prior,62.6084,,,,
curated_recipe_prior,breakout_compression_release,trigger,CHANNEL_REENTRY,trigger,mean-reversion,Signals,matched,89.0,94.0,usable,75.0,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,87.28,medium_prior,60.9424,,,,
curated_recipe_prior,breakout_compression_release,trigger,KST_CROSSOVER,trigger,confirm,Signals,matched,94.0,94.0,usable,50.25,neutral_forward_response,0,0,,,,,catalog_default,0.0,,86.125,medium_prior,59.3401,,,,
curated_recipe_prior,breakout_compression_release,trigger,EHLERS_FISHER_TRANSITION,trigger,confirm,Signals,matched,100.0,56.0,dense,50.33,neutral_forward_response,0,0,,,,,catalog_default,0.0,,84.0194,medium_prior,56.4741,,,,
curated_recipe_prior,breakout_compression_release,trigger,STOCH_CROSSOVER,trigger,,Signals,matched,100.0,56.0,dense,49.2,neutral_forward_response,0,0,,,,,catalog_default,0.0,,83.816,medium_prior,56.201,,,,
curated_recipe_prior,breakout_compression_release,trigger,WICK_REJECTION,trigger,mean-reversion,Patterns,matched,87.0,56.0,dense,64.71,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,78.0278,medium_prior,48.7067,,,,
curated_recipe_prior,breakout_compression_release,trigger,PMO_CROSSOVER,trigger,confirm,Signals,matched,100.0,94.0,usable,69.81,context_dependent_forward_response,3,0,0.0,0.0,l3-002-toby-crabel-narrow-range-pmo-crossover-m5,M5,catalog_default,0.0,,63.0534,medium_prior,31.8059,,,,
curated_recipe_prior,breakout_compression_release,trigger,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,matched,100.0,94.0,usable,66.16,context_dependent_forward_response,1,0,0.0,0.0,l3-014-bollinger-keltner-squeeze-filter-toby-crabel-narrow-range-m5,M5,catalog_default,0.0,,62.5424,medium_prior,31.2924,,,,
curated_recipe_prior,breakout_compression_release,trigger,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,matched,100.0,94.0,usable,48.63,neutral_forward_response,1,0,0.0,0.0,l3-025-toby-crabel-narrow-range-key-reversal-signal-m15,M15,catalog_default,0.0,,60.0882,medium_prior,28.8847,,,,
curated_recipe_prior,breakout_compression_release,trigger,CANDLE_DIRECTION_INDEX,trigger,confirm,Signals,matched,100.0,94.0,usable,47.66,neutral_forward_response,1,0,0.0,0.0,l3-027-toby-crabel-narrow-range-candle-direction-index-m5,M5,catalog_default,0.0,,59.9524,medium_prior,28.7543,,,,
curated_recipe_prior,breakout_compression_release,trigger,MARKET_MODE_TRANSITION,trigger,confirm,Signals,matched,94.0,94.0,usable,65.16,context_dependent_forward_response,2,0,0.0,0.0,l3-007-toby-crabel-narrow-range-market-mode-transition-m15,M15,catalog_default,0.0,,59.8824,medium_prior,28.6872,,,,
curated_recipe_prior,breakout_compression_release,trigger,TTF_DSL_TRANSITION,trigger,confirm,Signals,matched,94.0,94.0,usable,63.6,context_dependent_forward_response,2,0,0.0,0.0,l3-011-toby-crabel-narrow-range-ttf-dsl-transition-m15,M15,catalog_default,0.0,,59.664,medium_prior,28.4783,,,,
curated_recipe_prior,breakout_compression_release,trigger,WAVETREND_CROSSOVER,trigger,confirm,Signals,matched,94.0,94.0,usable,56.71,neutral_forward_response,1,0,0.0,0.0,l3-021-toby-crabel-narrow-range-wavetrend-crossover-m15,M15,catalog_default,0.0,,58.6994,medium_prior,27.565,,,,
curated_recipe_prior,breakout_compression_release,trigger,NVO_VOLUME_IMPULSE,trigger,confirm,Volume,matched,92.0,94.0,usable,53.45,neutral_forward_response,1,0,0.0,0.0,l3-028-toby-crabel-narrow-range-nvo-volume-impulse-m5,M5,catalog_default,0.0,,57.403,medium_prior,26.3608,,,,
curated_recipe_prior,breakout_compression_release,trigger,STOCHRSI_CROSSBACK,trigger,mean-reversion,Signals,matched,89.0,56.0,dense,50.83,neutral_forward_response,0,0,,,,,catalog_default,0.0,,76.8494,uncertain_prior,14.174,,,,
curated_recipe_prior,breakout_compression_release,trigger,DONCHIAN_CHANNEL_BREAKOUT,setup,breakout,Channels,mismatch,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,57.66,uncertain_prior,7.9792,,,,
curated_recipe_prior,breakout_compression_release,trigger,KELTNER_CHANNEL_BREAKOUT,setup,breakout,Channels,mismatch,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,53.7,wild_exploration,2.307,,,,
curated_recipe_prior,breakout_compression_release,trigger,WILLR_TREND,setup,trend,Momentum,mismatch,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,47.1,wild_exploration,1.7747,,,,
curated_recipe_prior,breakout_compression_release,trigger,RSI_TREND,setup,trend,Momentum,mismatch,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,47.1,wild_exploration,1.7747,,,,
curated_recipe_prior,breakout_compression_release,trigger,MOM_TREND,setup,trend,Momentum,mismatch,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,47.1,wild_exploration,1.7747,,,,
curated_recipe_prior,breakout_compression_release,trigger,CMO_TREND,setup,trend,Momentum,mismatch,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,47.1,wild_exploration,1.7747,,,,
curated_recipe_prior,breakout_compression_release,trigger,CCI_TREND,setup,trend,Momentum,mismatch,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,47.1,wild_exploration,1.7747,,,,
curated_recipe_prior,breakout_compression_release,trigger,MFI_TREND,setup,trend,Volume,mismatch,75.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,45.78,wild_exploration,1.6766,,,,
curated_recipe_prior,breakout_compression_release,trigger,SPEARMAN_RANK_CORRELATION,setup,confirm,Statistics,mismatch,74.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,45.12,wild_exploration,1.6287,,,,
curated_recipe_prior,breakout_compression_release,trigger,PLUS_DI_TREND,context,trend,Trend,mismatch,73.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,44.46,wild_exploration,1.5814,,,,
curated_recipe_prior,breakout_compression_release,trigger,MINUS_DI_TREND,context,trend,Trend,mismatch,73.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,44.46,wild_exploration,1.5814,,,,
curated_recipe_prior,breakout_compression_release,trigger,AROON_TREND,context,trend,Momentum,mismatch,73.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,44.46,wild_exploration,1.5814,,,,
curated_recipe_prior,breakout_compression_release,trigger,WEIS_WAVE_FORCE_TREND,context,trend,Volume,mismatch,71.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,43.14,wild_exploration,1.4888,,,,
curated_recipe_prior,breakout_compression_release,trigger,ULTOSC_TREND,setup,trend,Momentum,mismatch,71.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,43.14,wild_exploration,1.4888,,,,
curated_recipe_prior,breakout_compression_release,trigger,STOCH_TREND,setup,trend,Momentum,mismatch,71.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,43.14,wild_exploration,1.4888,,,,
curated_recipe_prior,breakout_compression_release,trigger,STOCHRSI_TREND,setup,trend,Momentum,mismatch,71.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,43.14,wild_exploration,1.4888,,,,
curated_recipe_prior,breakout_compression_release,trigger,STOCHF_TREND,setup,trend,Momentum,mismatch,71.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,43.14,wild_exploration,1.4888,,,,
curated_recipe_prior,breakout_compression_release,trigger,OBV_TREND,context,trend,Volume,mismatch,71.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,43.14,wild_exploration,1.4888,,,,
curated_recipe_prior,breakout_compression_release,guard,WEIS_WAVE_FORCE_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,SAR_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,PLUS_DI_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,OBV_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,MINUS_DI_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,MA_SLOPE_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,CHAIKIN_AD_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,AROON_TREND,context,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,guard,PLUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,guard,MINUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,guard,AROON_MEAN_REVERSION,context,mean-reversion,Momentum,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,guard,ADOSC_TREND,context,trend,Volume,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,guard,WEIS_WAVE_FORCE_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,guard,RANDOM_WALK_INDEX_FILTER,filter,filter,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,guard,OBV_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,guard,CHAIKIN_AD_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,guard,ATR_VOLATILITY_FILTER,filter,filter,Volatility,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,guard,ADX,filter,,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,guard,MA_SPREAD_TREND,context,trend,Trend,matched,95.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,76.98,uncertain_prior,14.2222,,,,
curated_recipe_prior,breakout_compression_release,guard,SAR_MEAN_REVERSION,context,mean-reversion,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,breakout_compression_release,guard,MA_SLOPE_MEAN_REVERSION,context,mean-reversion,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,breakout_compression_release,guard,ADOSC_MEAN_REVERSION,context,mean-reversion,Volume,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,breakout_compression_release,guard,MA_SPREAD_MEAN_REVERSION,context,mean-reversion,Trend,matched,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,71.7,uncertain_prior,12.3381,,,,
curated_recipe_prior,breakout_compression_release,guard,VQI_DIRECTIONAL_QUALITY,filter,filter,Volatility,matched,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,70.38,uncertain_prior,11.888,,,,
